Time,e_y,e_yaw,e_yawrate,e_beta
2.27,2.6028601496364e-10,-1.15810252222609e-11,1.26442723730132e-11,-2.08510694473251e-13
2.28,2.58577159684137e-10,-1.14793188790025e-11,1.22046860932262e-11,-2.1020720080314e-13
2.29,2.56792809238959e-10,-1.13723862772712e-11,1.17827325649326e-11,-2.11626916683013e-13
2.3,2.551310274157e-10,-1.12702127528997e-11,1.13751797379836e-11,-2.12963846217997e-13
2.31,2.53364440538917e-10,-1.11803401633843e-11,1.09782124505309e-11,-2.14432528954987e-13
2.32,2.51734633138767e-10,-1.10860309121496e-11,1.05978141112152e-11,-2.15706733064521e-13
2.33,2.50054199568694e-10,-1.09892217954333e-11,9.61771448420744e-12,-2.37972456314953e-13
2.34,2.48502551869478e-10,-1.08939221917981e-11,8.68422112361726e-12,-2.57190111705858e-13
2.35,2.46831888262022e-10,-1.08245473697194e-11,7.8687787835022e-12,-2.68767877497587e-13
2.36,2.45288234168584e-10,-1.07543251095171e-11,7.16330979754704e-12,-2.74499857705778e-13
2.37,2.43765008178798e-10,-1.06723284062847e-11,6.58077119837342e-12,-2.73789509878742e-13
2.38,2.42279973861059e-10,-1.0613741994499e-11,6.09468232651956e-12,-2.68769777580833e-13
2.39,2.40775399618087e-10,-1.05507561073791e-11,5.68604322092431e-12,-2.6111185833607e-13
2.4,2.39169573035269e-10,-1.05174953146009e-11,5.36097370607701e-12,-2.50248296581265e-13
2.41,2.3771651314064e-10,-1.04520718067517e-11,5.12320649283617e-12,-2.36196908588926e-13
2.42,2.36163089084584e-10,-1.04146003278542e-11,4.97626476254421e-12,-2.18424868851824e-13
2.43,2.34765984430396e-10,-1.03610192556749e-11,4.885560695136e-12,-1.99851769867316e-13
2.44,2.33257857473745e-10,-1.03075657713996e-11,4.85799385561313e-12,-1.79655158219657e-13
2.45,2.31900720848444e-10,-1.02545987563976e-11,4.86550476781726e-12,-1.59803993368406e-13
2.46,2.30444996418555e-10,-1.02098226312924e-11,4.90005858175181e-12,-1.40473630107543e-13
2.47,2.2924684373038e-10,-1.01296447855206e-11,4.95514186439152e-12,-1.21897135804293e-13
2.48,2.27832863686217e-10,-1.00748701824764e-11,5.01485743764833e-12,-1.04391739863229e-13
2.49,2.26540564085553e-10,-1.00182302565857e-11,5.53970970571438e-12,-7.32296752304928e-14
2.5,2.25136354004007e-10,-9.95428608912587e-12,6.18914982144061e-12,-3.89471188773345e-14
2.51,2.23871587934354e-10,-9.87619811571824e-12,6.7248437826909e-12,-1.37352603860157e-14
2.52,2.22509122238534e-10,-9.81931096052364e-12,7.15078730696246e-12,4.07402425362474e-15
2.53,2.21283436019348e-10,-9.74165046104612e-12,7.47365761861129e-12,1.53579353250651e-14
2.54,2.19954721103477e-10,-9.66058487054434e-12,7.71979922263026e-12,2.25933054342137e-14
2.55,2.18929763207143e-10,-9.5427567197429e-12,7.87748117697515e-12,2.49906278709688e-14
2.56,2.17649898104355e-10,-9.45856071722391e-12,7.93325405384167e-12,2.21553829486356e-14
2.57,2.16492601623486e-10,-9.37526832760307e-12,7.87075937431105e-12,1.27749343605351e-14
2.58,2.15228723732253e-10,-9.30106854436186e-12,7.74633920622915e-12,1.394152630672e-15
2.59,2.14113171637109e-10,-9.2202623455786e-12,7.58064970996364e-12,-1.06832539261746e-14
2.6,2.12883044525825e-10,-9.14048014742276e-12,7.39081620136883e-12,-2.24509803303577e-14
2.61,2.11787032355915e-10,-9.07237745844054e-12,7.17347514571882e-12,-3.46347477636865e-14
2.62,2.10686579293906e-10,-8.97032698932944e-12,6.94225107220149e-12,-4.66437300984316e-14
2.63,2.09699813069619e-10,-8.88920712580699e-12,6.69083257469624e-12,-5.89357191751778e-14
2.64,2.08527417555615e-10,-8.82768395721162e-12,6.39627625274584e-12,-7.34574402198348e-14
2.65,2.07496242410343e-10,-8.75241009820658e-12,6.09046001477132e-12,-8.80923141945858e-14
2.66,2.06329175966857e-10,-8.69688641422242e-12,5.79968222820411e-12,-1.00851027646472e-13
2.67,2.05327310709436e-10,-8.6363159434781e-12,5.51968664564554e-12,-1.12624695214352e-13
2.68,2.04375183443517e-10,-8.56458691996702e-12,4.57609877299448e-12,-1.46756175323071e-13
2.69,2.03332461978789e-10,-8.5006580705273e-12,3.74859498830806e-12,-1.74292439751687e-13
2.7,2.02316385866652e-10,-8.472011620758e-12,3.0269545293127e-12,-1.94643905368832e-13
2.71,2.01174188418918e-10,-8.4489211950437e-12,2.42108299196773e-12,-2.08230719306372e-13
2.72,2.00177652232014e-10,-8.4321757922643e-12,1.95679676093421e-12,-2.13746181533203e-13
2.73,1.99069205564228e-10,-8.40940048602721e-12,1.63143179594329e-12,-2.11954662451332e-13
